position_global,page_num,page_pos,competitor_listing_id,district,address,area_m2,price_rub,our_best_price_rub,price_alert,price_diff_rub,price_diff_pct,price_scope,pro_mark,pro_note,competitor_link,our_best_link,result,matched_count,reason
221,10,5,1235928923,Выборгский,"Кустодиева ул., д. 7 корп.1 стр.1",346.8,62 827 231,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kustodieva-ul-d-7-korp-1-str-1-1235928923/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
222,10,6,435326519,Выборгский,"Кустодиева ул., д. 7 корп.1 стр.1",257,74 679 101,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kustodieva-ul-d-7-korp-1-str-1-435326519/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
223,10,7,206285589,Выборгский,"Кустодиева ул., д. 7 корп.1 стр.1",214.5,62 329 444,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kustodieva-ul-d-7-korp-1-str-1-206285589/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
224,10,8,465770786,Выборгский,"Кустодиева ул., д. 7 корп.1 стр.1",238.2,43 152 960,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kustodieva-ul-d-7-korp-1-str-1-465770786/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
225,10,9,1929794395,Выборгский,"Кустодиева ул., д. 7 корп.1 стр.1",260.5,47 192 889,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kustodieva-ul-d-7-korp-1-str-1-1929794395/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
226,10,10,260112131,Выборгский,"Кустодиева ул., д. 7 корп.1 стр.1",296.7,53 750 979,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kustodieva-ul-d-7-korp-1-str-1-260112131/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
227,10,11,1,Выборгский,"Кустодиева ул., д. 7 корп.1 стр.1",255.5,46 287 075,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kustodieva-ul-d-7-korp-1-str-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
228,10,12,1,Приморский,"Реки Каменки наб., д. 15 к 2 с 1",577.5,158 812 500,200 000,У нас дешевле на 158 612 500 (99.9%),-158 612 500,-99.9%,any_type,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/reki-kamenki-nab-d-15-k-2-s-1/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/20167"",""ссылка"")",Корпус/строение не совпало,1,"На сайте rent 94.6 м² 200 000 =HYPERLINK(""https://app.worldcafe.ru/object/20167"",""ссылка"")"
229,10,13,1243863851,Приморский,Суздальское шос.,57.5,21 771 165,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/suzdalskoe-shos-1243863851/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
230,10,14,579448495,Приморский,Суздальское шос.,69.7,25 102 571,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/suzdalskoe-shos-579448495/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
231,10,15,43665530,Приморский,Суздальское шос.,118.2,39 620 640,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/suzdalskoe-shos-43665530/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
232,10,16,193475553,Фрунзенский,"Салова ул., д. 61/1",82.1,20 935 500,95 000 000,У нас дороже на 74 064 500 (353.8%),74 064 500,353.8%,sale_only,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-d-61-1-193475553/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 232 м² 580 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"") | Архив sale 232 м² 95 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")"
233,10,17,560139728,Фрунзенский,"Салова ул., д. 61/1",55.6,15 012 000,95 000 000,У нас дороже на 79 988 000 (532.8%),79 988 000,532.8%,sale_only,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-d-61-1-560139728/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 232 м² 580 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"") | Архив sale 232 м² 95 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")"
234,10,18,158213163,Фрунзенский,"Салова ул., д. 61/1",56.4,15 228 000,95 000 000,У нас дороже на 79 772 000 (523.9%),79 772 000,523.9%,sale_only,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-d-61-1-158213163/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 232 м² 580 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"") | Архив sale 232 м² 95 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")"
235,10,19,1064821775,Фрунзенский,"Салова ул., д. 61/1",54.6,14 742 000,95 000 000,У нас дороже на 80 258 000 (544.4%),80 258 000,544.4%,sale_only,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-d-61-1-1064821775/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 232 м² 580 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"") | Архив sale 232 м² 95 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")"
236,10,20,1091717778,Фрунзенский,"Салова ул., д. 61/1",54.7,14 769 000,95 000 000,У нас дороже на 80 231 000 (543.2%),80 231 000,543.2%,sale_only,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-d-61-1-1091717778/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 232 м² 580 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"") | Архив sale 232 м² 95 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")"
237,10,21,973236738,Фрунзенский,"Салова ул., д. 61/1",39.2,10 584 000,95 000 000,У нас дороже на 84 416 000 (797.6%),84 416 000,797.6%,sale_only,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-d-61-1-973236738/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 232 м² 580 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"") | Архив sale 232 м² 95 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/12710"",""ссылка"")"
238,10,22,269066593,Московский,"Московский пр., д. дом 115 литера В",35.5,16 431 675,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-269066593/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
239,10,23,1756150942,Московский,"Московский пр., д. дом 115 литера В",47.7,21 171 438,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1756150942/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
240,10,24,89119475,Московский,"Московский пр., д. дом 115 литера В",35.6,16 501 143,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-89119475/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
241,11,1,822324784,Московский,"Московский пр., д. дом 115 литера В",35.4,16 403 887,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-822324784/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
242,11,2,1395814045,Московский,"Московский пр., д. дом 115 литера В",28.3,13 461 500,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1395814045/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
243,11,3,1473800785,Московский,"Московский пр., д. дом 115 литера В",35.7,16 538 193,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1473800785/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
244,11,4,1539000045,Московский,"Московский пр., д. дом 115 литера В",30,13 893 750,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1539000045/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
245,11,5,741305720,Московский,"Московский пр., д. дом 115 литера В",29.7,13 768 706,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-741305720/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
246,11,6,2051239516,Московский,"Московский пр., д. дом 115 литера В",27.8,13 209 750,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-2051239516/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
247,11,7,1783525145,Московский,"Московский пр., д. дом 115 литера В",26.4,12 535 250,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1783525145/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
248,11,8,117518339,Московский,"Московский пр., д. дом 115 литера В",26,12 340 500,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-117518339/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
249,11,9,1867150402,Московский,"Московский пр., д. дом 115 литера В",38.7,17 472 400,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1867150402/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
250,11,10,1682261093,Московский,"Московский пр., д. дом 115 литера В",63.4,28 170 848,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1682261093/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
251,11,11,1996998203,Московский,"Московский пр., д. дом 115 литера В",24.9,11 818 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1996998203/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
252,11,12,515022786,Московский,"Московский пр., д. дом 115 литера В",24.9,11 818 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-515022786/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
253,11,13,517064920,Московский,"Московский пр., д. дом 115 литера В",40.9,18 451 612,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-517064920/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
254,11,14,1737031686,Московский,"Московский пр., д. дом 115 литера В",25.2,11 993 750,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1737031686/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
255,11,15,896777412,Московский,"Московский пр., д. дом 115 литера В",27.3,12 962 750,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-896777412/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
256,11,16,1635015360,Московский,"Московский пр., д. дом 115 литера В",23.9,11 333 500,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1635015360/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
257,11,17,503515475,Московский,"Московский пр., д. дом 115 литера В",31.9,14 759 793,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-503515475/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
258,11,18,516530964,Московский,"Московский пр., д. дом 115 литера В",45.6,20 563 462,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-516530964/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
259,11,19,2127298179,Московский,"Московский пр., д. дом 115 литера В",49.2,21 873 156,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-2127298179/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
260,11,20,1693136319,Московский,"Московский пр., д. дом 115 литера В",34.5,15 968 550,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/moskovskiy-pr-d-dom-115-litera-v-1693136319/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
